NE_STATE,Short name,SITE_NAME,RPT_AREA,RPT_REGION,VBT_MICRO_CLUSTER
Active,03CJR289,SUKAMULYA_CJR_IB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR290,SUKASARI_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR291,SUKATARIS_CJR_GT,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR293,KDG_SAPI_CJR_GT,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR294,BANGBAYANG_CJR_IB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR296,NAGRAK_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR297,JAMBUDIPA_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR298,CIEUNDEUR_CJR_GT,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR301,CIKAROYA_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR316,CIWALEN_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR345,PERINTIS_KEMERDEKAAN_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR347,CIJEDIL_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR348,NASIONAL_11_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR349,CIHERANG1_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR350,ARIANATA_MANGGALA_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR351,PASIR_BODAS_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR352,SUKALUYU1_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR353,KERTASARI_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR354,GG_ASUWANDA_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR355,PANYAWEUYAN_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR356,CIMUTI_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR357,PARANYE_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR358,KOLEBERES_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR359,CIPEUJEUH_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR360,CILAKU_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR361,GG_PESONA_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR362,RANCAGOONG_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR363,SUKAWENING_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR364,CIBEBER_RAYA_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR365,SIMPANG_TANI_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR366,RAWABANGO_KULON_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR367,BABAKAN_KARET_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR368,GN_PUTRI_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR369,HANJAWAR_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR370,CHN_PUTRA_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR372,GG_TENGKORAK_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR376,DNRSHOP_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR377,BOJONG_PETIR_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR SELATAN
Active,03CJR378,CINANGSI_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR379,BRIMOB_CIPANAS_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR380,CIHARAHAS_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR381,LAPANG_CIUJUNG_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR SELATAN
Active,03CJR382,ITTIHADUL_HUDA_CJR_BM,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR383,CIBAREGBEG_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR384,SUKARAHARJA_CJR_IB,WEST JAVA,Central & West Java,MC-CIANJUR SELATAN
Active,03CJR387,TIAS_WISATA_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR388,BOBOJONG_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR389,KEBONPEUTEUY_CJR_TB,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR390,CIKALONGKULON_CJR_MT,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR391,SUMUR_SARI_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR392,KUBANG_RAYA_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR393,TANGGEUNG_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR SELATAN
Active,03CJR395,DARUSSALAM_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR397,RANCAGOONG_CJR_CM,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR398,CIKIDANGBAYABANG_CJR_PS,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR399,CIWALEN_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR400,BUMI_MIMIH_CJR_PL,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR401,PANYUSUHAN_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR TENGAH
Active,03CJR402,DARUNGDUNG_CJR_ST,WEST JAVA,Central & West Java,MC-CIANJUR UTARA
Active,03CJR417,MEKARJAYA_CJR_IB,WEST JAVA,Central & West Java,MC-CIANJUR SELATAN
Active,03CKR001,MM2100,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR002,CIBARUSAH,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR005,BULAK_KAPAL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR006,LIPPO_CITY,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR007,BCR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR009,TAMAN,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR010,TAMAN_SENTOSA,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR011,SARLOJI,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR012,BAKTIAKBOJONG,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR013,TUTI_CIBITUNG,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR014,EJIP,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR015,LIPPO_CKRG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR016,IM3_CIBITUNG,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR017,JABABEKA_DUA,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR018,KOTA_LEGENDA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR019,TAMBUN,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR020,_LIPPO_CIKAR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR021,MM2100_A,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR022,LEGEND_CITY,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR024,INAI,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR025,MANGUNJAYA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR026,STIN_KARAMOY,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR027,HASANUDIN,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR028,PUMA_CIKARANG_BB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR029,SUMARSONO,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR031,ANA_IMAMBNJOL,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR032,EJIP_IM3,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR033,SETIA_MEKAR,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR035,HARAPAN,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR037,MUTIARAGADING,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR038,WANASARI,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR039,SUKARAYA,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR041,LEMAHABANG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR042,SKSUKATANI,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR043,PASIRANDU_XL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR044,SUMBERJAYA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR045,BOJONGKONENG_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR046,BOSIHWANASARI,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR047,CIKARANG_DRY_PORT_CR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR048,TAMAN_RAHAYU_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR049,SERANG_BEKASI,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR050,MUARABAKTI,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR051,KARANGSETIA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR052,TOL_CKRGTIMUR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR053,SKTNBTJAYA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR055,PEMDA_BEKASI_SM,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR056,_CKRG_TRD_CTR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR058,TAMBELANG,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR059,BABELAN,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR060,SETIAMULYA_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR061,RENGASBDUNG,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR062,CBGBUNGIN_ST,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR063,MUARA_GOMBONG_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR064,TAMANSARI_BKS_XL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR065,RAYA_CIBARUSAH_XL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR066,BUNI_BAKTI,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR067,DELTA_SILIKON,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR072,_SG_CIKARANG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR075,CIKARANG_MT,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR077,_EPSON2,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR078,PANCURAN_IB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR079,ANEKABOGA_MT,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR080,KAMPUNGSINDANG_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR081,PERUMHEGARASRI_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR082,SAMUDERAJAYA_LS,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR083,METROTARUMAJAYA_MT,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR084,GADINGTARUMAJAYA_MT,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR085,BABELANKOTA_TB,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR086,KEBALENLIMA_MT,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR087,SUKASEJATI_TB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR088,CIKEDOKAN_BKS_CM,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR091,BABELAN_ROAD,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR092,BIDARA,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR096,SRIMUKTI_BKS,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR100,JALANSINGA_BB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR111,BENDUNGAN_BKS,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR112,BOJONG_MANGU,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR113,JONGGOL_KM67_SM,BOTABEK,Jabotabek,MC-JONGGOL
Active,03CKR114,BULAK_KUNYIT,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR115,BULEK_TOL,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR116,BUNUT,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR117,CIBIRIUM,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR118,CIBUNGUR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR119,PASIR_GOMBONG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR120,CIKEDOKAN_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR121,CILEDUG_BKS_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR122,DUKUH_GOLF,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR124,GELAM_CKR,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR125,GEMPOL_RAGAS_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR127,GRIYA_ELITE,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR128,HEGARMANAH,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR129,HARJAMEKAR_BKS_ST,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR130,JATIWANGI,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR131,SATRIA_MEKAR,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR132,KAMPUNG_JATI_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR135,KEDUNG_JAYA_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR136,KRTARAHAYU_ST_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR137,SUKAASIH,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR138,KOBAKBADAK,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR142,KAMPUNGPABRIK,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR146,NAGASARI,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR151,JATIWANGI_BKS_MT,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR152,PURI_PRATAMA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR153,PULOPUTER_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR154,GANDA_MEKAR,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR155,SIRNAJAYA_SM,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR158,SRIMAHI,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR159,SUKARAHAYU,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR161,SUKAWANGI_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR162,KPG_SEMPUR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR163,SUKSESMAKMUR_TB,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR165,TRIOWIRO,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR168,MUKTIWARI_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR171,GENDAYAKAN_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR172,KARANGMEKAR,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR173,KEDUNGWARINGIN_KRW,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR174,KELAPADUA_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR175,TELAGAASIH_CM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR176,PASIR_TANJUNG_SMI_TB,BOTABEK,Jabotabek,MC-CIKAMPEK
Active,03CKR177,PENOMBO_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR178,RDSUKAMANTRI_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR179,RENGAS,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR180,RUMBIA_CKR,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR182,SUKALAKSANA,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR183,SUKARINGIN_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR188,KARANG_RAHAYU_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR189,KDG_PENGAWAS,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR190,KARANGIDH_CBR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR193,MEKARMUKTI,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR194,PRM_BUMI_SANI,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR195,PANTAIMEKAR,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR197,_SAMSUNG_CIKARANG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR199,_MALL_PEKAYON,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR201,_H_SAHID_CKRG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR202,CIKARANG_JATI,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR203,BANTARJAYA_KARAWANG_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR204,JATIMULYA_BKS,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR207,PULOPANJANG_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR208,JARAKOSTA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR209,PULOGELATIK_SM,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR210,PURI_CENDANA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR211,LEBANSARI_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR214,_RS_SILOAM_CKRG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR218,UJUNG_HARAPAN_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR219,RIDOGALIH,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR220,CEMPAKA_BKS_TMR,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR221,KARANGMULYA,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR222,PONCOLBEKASI_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR223,PULOPIPISAN,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR224,SUKAKARTA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR225,SUNGAI_KRAMAT_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR226,TANAHBARU_SM,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR227,CITARIK,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR228,JABABEKA_BB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR229,JATIREJA,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR230,KAMPUNGPULO,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR231,KONGSIPAPAN,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR232,KP_PASAR_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR233,NAMBO,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR234,NURJANAH,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR235,HARJAMEKAR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR236,RAWA_KALONG_XL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR237,SETU_BEKASI,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR238,SOSRO_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR239,TANJUNGSARI_CKR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR240,SUKAWIJAYA_SM,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR241,YUNUSTOLKM28,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR242,KEDUNG_GEDE,BOTABEK,Jabotabek,MC-RENGASDENGKLOK_A
Active,03CKR243,RAGEMANUNGGAL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR244,BURANGKENG,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR245,MUKTIJAYA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR246,NAGACIPTA_SM,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR247,MEKARWANGI_SM,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR249,CACING_RD,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR250,_NAGA_TAMBUN,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR253,KANDANGGERENG_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR254,TEGALMULYA_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR255,AWIRARANGAN_PL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR256,BOJONG_PL,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR257,POPONCOL_PL,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR259,SASAK_TIGA,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR260,_PSR_LIPPO_CKRG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR261,LIPPO_TMN_SENTOSA_XL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR265,SELANGPONCOL_IF,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR267,_RS_MEDIKA_CKR,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR270,JATIMULYA_JAYA_CR,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR271,PASIR_LIMUS_MT,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR272,KP_GOMBONG_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR273,TECHNOPARK_PL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR274,LIPPO_CKR_BGV_TB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR275,CIKARANG_SELATAN_BTS_BCR1_MT,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR290,KALIBARUSETIADARMA_GH,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR291,PASIR_TANJUNG_XL,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR292,PT_KAO_SHIN_CR,BOTABEK,Jabotabek,MC-KARAWANG
Active,03CKR293,PRIMATIGON,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR294,JABABEKA2_TB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR295,_EPSON_CIKARANG,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR301,MORGANITE_IF,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR302,TEUKUUMARTAMBUN_IB,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR303,CIBARUSAHKOTA_ML,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR304,KENCANAPERMAI_GT,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR306,RESTAREA_KM39_ML,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR307,CIKARANG_TIMUR_PL,BOTABEK,Jabotabek,MC-CIKARANG_A
Active,03CKR316,MATTELJABABEKA_BB,BOTABEK,Jabotabek,MC-CIKARANG_B
Active,03CKR369,JLARTESIS_GH,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR370,JL_KDJAYA_IB,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR371,ALAMANDA_BRT_MT,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR372,TMNPERJUANGAN_TB,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR373,RYBABELANBKS_MT,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR374,JLKALPATARU_PL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR375,JLARJUNABKS_TB,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR376,KONGISAH_DLM_ML,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR377,PDKUNGUPRMAI_MT,BOTABEK,Jabotabek,MC-BEKASI TIMUR
Active,03CKR378,JLKAMPUNGBULU_PL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR380,JLSETIADARMA_MT,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR381,KALIBARUDUA_ST,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR382,JLKEBUNKELAPA_MT,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR383,KOJENGKANG_PL,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR384,JLCISAATSETU_GH,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR385,GANGJEAN_TB,BOTABEK,Jabotabek,MC-BEKASI SELATAN
Active,03CKR386,PRMCKRMAKMUR_GH,BOTABEK,Jabotabek,MC-CIKARANG_B
